"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	176	0	"Genetic"
"5"	2	5	126	0	"Genetic"
"6"	1	6	106	0	"Genetic"
"7"	4	7	72	0	"Genetic"
"8"	5	8	50	0	"Genetic"
"9"	2	9	48	0	"Genetic"
"10"	1	10	28	0	"Genetic"
"11"	6	11	9	0	"Genetic"
