"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	404	0	"Genetic"
"5"	2	5	394	0	"Genetic"
"6"	3	6	386	0	"Genetic"
"7"	4	7	291	0	"Genetic"
"8"	2	8	286	0	"Genetic"
"9"	1	9	285	0	"Genetic"
"10"	5	10	270	0	"Genetic"
"11"	3	11	258	0	"Genetic"
"12"	6	12	256	0	"Genetic"
"13"	7	13	178	0	"Genetic"
"14"	6	14	157	0	"Genetic"
"15"	2	15	147	0	"Genetic"
"16"	1	16	117	0	"Genetic"
"17"	4	17	108	0	"Genetic"
