"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	174	0	"Genetic"
"5"	2	5	161	0	"Genetic"
"6"	4	6	104	0	"Genetic"
"7"	1	7	94	0	"Genetic"
"8"	5	8	74	0	"Genetic"
"9"	2	9	70	0	"Genetic"
"10"	6	10	8	0	"Genetic"
"11"	4	11	3	0	"Genetic"
