"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	3	4	424	0	"Genetic"
"5"	4	5	128	0	"Genetic"
"6"	1	6	109	0	"Genetic"
"7"	2	7	72	0	"Genetic"
"8"	5	8	38	0	"Genetic"
"9"	3	9	28	0	"Genetic"
"10"	1	10	20	0	"Genetic"
"11"	5	11	20	0	"Genetic"
"12"	4	12	17	0	"Genetic"
"13"	2	13	3	0	"Genetic"
