"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	409	0	"Genetic"
"5"	3	5	167	0	"Genetic"
"6"	2	6	87	0	"Genetic"
"7"	4	7	80	0	"Genetic"
"8"	1	8	59	0	"Genetic"
"9"	8	9	48	0	"Genetic"
"10"	2	10	26	0	"Genetic"
"11"	6	11	19	0	"Genetic"
"12"	3	12	17	0	"Genetic"
"13"	10	13	17	0	"Genetic"
"14"	5	14	11	0	"Genetic"
"15"	4	15	7	0	"Genetic"
"16"	5	16	6	0	"Genetic"
