"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	428	0	"Genetic"
"5"	3	5	409	0	"Genetic"
"6"	1	6	400	0	"Genetic"
"7"	3	7	331	0	"Genetic"
"8"	5	8	331	0	"Genetic"
"9"	2	9	317	0	"Genetic"
"10"	1	10	307	0	"Genetic"
"11"	4	11	296	0	"Genetic"
"12"	6	12	289	0	"Genetic"
"13"	7	13	255	0	"Genetic"
"14"	9	14	249	0	"Genetic"
"15"	3	15	244	0	"Genetic"
"16"	1	16	234	0	"Genetic"
"17"	2	17	218	0	"Genetic"
"18"	5	18	217	0	"Genetic"
"19"	6	19	200	0	"Genetic"
"20"	10	20	199	0	"Genetic"
"21"	4	21	196	0	"Genetic"
"22"	12	22	183	0	"Genetic"
"23"	7	23	181	0	"Genetic"
"24"	8	24	176	0	"Genetic"
"25"	9	25	176	0	"Genetic"
"26"	13	26	176	0	"Genetic"
"27"	11	27	174	0	"Genetic"
"28"	3	28	158	0	"Genetic"
"29"	14	29	157	0	"Genetic"
"30"	15	30	155	0	"Genetic"
"31"	1	31	150	0	"Genetic"
"32"	17	32	148	0	"Genetic"
"33"	16	33	143	0	"Genetic"
"34"	2	34	139	0	"Genetic"
"35"	18	35	139	0	"Genetic"
"36"	5	36	136	0	"Genetic"
"37"	20	37	133	0	"Genetic"
"38"	6	38	128	0	"Genetic"
"39"	19	39	127	0	"Genetic"
"40"	4	40	117	0	"Genetic"
"41"	10	41	116	0	"Genetic"
"42"	7	42	107	0	"Genetic"
"43"	8	43	107	0	"Genetic"
"44"	26	44	107	0	"Genetic"
"45"	21	45	106	0	"Genetic"
"46"	22	46	103	0	"Genetic"
"47"	12	47	98	0	"Genetic"
"48"	27	48	96	0	"Genetic"
"49"	25	49	88	0	"Genetic"
"50"	11	50	87	0	"Genetic"
"51"	29	51	86	0	"Genetic"
"52"	15	52	85	0	"Genetic"
"53"	28	53	83	0	"Genetic"
"54"	9	54	77	0	"Genetic"
"55"	14	55	77	0	"Genetic"
"56"	30	56	75	0	"Genetic"
"57"	31	57	75	0	"Genetic"
"58"	33	58	75	0	"Genetic"
"59"	3	59	74	0	"Genetic"
"60"	18	60	73	0	"Genetic"
"61"	35	61	73	0	"Genetic"
"62"	17	62	72	0	"Genetic"
"63"	10	63	70	0	"Genetic"
"64"	1	64	68	0	"Genetic"
"65"	36	65	68	0	"Genetic"
"66"	40	66	67	0	"Genetic"
"67"	5	67	66	0	"Genetic"
"68"	16	68	66	0	"Genetic"
"69"	20	69	65	0	"Genetic"
"70"	59	70	65	0	"Genetic"
"71"	34	71	62	0	"Genetic"
"72"	6	72	60	0	"Genetic"
"73"	32	73	60	0	"Genetic"
"74"	38	74	60	0	"Genetic"
"75"	6	75	59	0	"Genetic"
"76"	65	76	59	0	"Genetic"
"77"	34	77	58	0	"Genetic"
"78"	37	78	58	0	"Genetic"
"79"	7	79	57	0	"Genetic"
"80"	18	80	57	0	"Genetic"
"81"	19	81	57	0	"Genetic"
"82"	2	82	56	0	"Genetic"
"83"	50	83	56	0	"Genetic"
"84"	61	84	56	0	"Genetic"
"85"	82	85	51	0	"Genetic"
"86"	45	86	50	0	"Genetic"
"87"	33	87	49	0	"Genetic"
"88"	30	88	48	0	"Genetic"
"89"	44	89	48	0	"Genetic"
"90"	4	90	47	0	"Genetic"
"91"	24	91	47	0	"Genetic"
"92"	68	92	47	0	"Genetic"
"93"	5	93	46	0	"Genetic"
"94"	28	94	46	0	"Genetic"
"95"	37	95	46	0	"Genetic"
"96"	39	96	46	0	"Genetic"
"97"	22	97	45	0	"Genetic"
"98"	32	98	45	0	"Genetic"
"99"	38	99	45	0	"Genetic"
"100"	55	100	44	0	"Genetic"
"101"	57	101	41	0	"Genetic"
"102"	48	102	40	0	"Genetic"
"103"	24	103	39	0	"Genetic"
"104"	63	104	39	0	"Genetic"
"105"	64	105	39	0	"Genetic"
"106"	90	106	39	0	"Genetic"
"107"	43	107	38	0	"Genetic"
"108"	8	108	37	0	"Genetic"
"109"	17	109	37	0	"Genetic"
"110"	45	110	37	0	"Genetic"
"111"	52	111	37	0	"Genetic"
"112"	97	112	37	0	"Genetic"
"113"	13	113	36	0	"Genetic"
"114"	40	114	36	0	"Genetic"
"115"	41	115	36	0	"Genetic"
"116"	49	116	36	0	"Genetic"
"117"	51	117	36	0	"Genetic"
"118"	79	118	36	0	"Genetic"
"119"	41	119	35	0	"Genetic"
"120"	43	120	35	0	"Genetic"
"121"	54	121	35	0	"Genetic"
"122"	44	122	34	0	"Genetic"
"123"	46	123	34	0	"Genetic"
"124"	113	124	34	0	"Genetic"
"125"	42	125	32	0	"Genetic"
"126"	27	126	30	0	"Genetic"
"127"	42	127	30	0	"Genetic"
"128"	48	128	29	0	"Genetic"
"129"	47	129	28	0	"Genetic"
"130"	81	130	28	0	"Genetic"
"131"	8	131	27	0	"Genetic"
"132"	12	132	27	0	"Genetic"
"133"	23	133	27	0	"Genetic"
"134"	23	134	27	0	"Genetic"
"135"	26	135	27	0	"Genetic"
"136"	26	136	27	0	"Genetic"
"137"	96	137	27	0	"Genetic"
"138"	46	138	24	0	"Genetic"
"139"	69	139	23	0	"Genetic"
"140"	11	140	21	0	"Genetic"
"141"	21	141	21	0	"Genetic"
"142"	21	142	21	0	"Genetic"
"143"	25	143	20	0	"Genetic"
"144"	50	144	20	0	"Genetic"
"145"	140	145	19	0	"Genetic"
"146"	52	146	18	0	"Genetic"
"147"	47	147	17	0	"Genetic"
"148"	51	148	17	0	"Genetic"
"149"	49	149	16	0	"Genetic"
"150"	53	150	16	0	"Genetic"
"151"	143	151	16	0	"Genetic"
"152"	53	152	15	0	"Genetic"
"153"	29	153	14	0	"Genetic"
"154"	94	154	12	0	"Genetic"
"155"	55	155	11	0	"Genetic"
"156"	126	156	11	0	"Genetic"
"157"	14	157	9	0	"Genetic"
"158"	153	158	9	0	"Genetic"
"159"	9	159	8	0	"Genetic"
"160"	15	160	8	0	"Genetic"
"161"	33	161	8	0	"Genetic"
"162"	35	162	7	0	"Genetic"
"163"	54	163	7	0	"Genetic"
"164"	59	164	7	0	"Genetic"
"165"	3	165	6	0	"Genetic"
"166"	31	166	6	0	"Genetic"
"167"	56	167	6	0	"Genetic"
"168"	62	168	6	0	"Genetic"
"169"	109	169	6	0	"Genetic"
"170"	56	170	4	0	"Genetic"
"171"	80	171	3	0	"Genetic"
"172"	88	172	3	0	"Genetic"
"173"	165	173	3	0	"Genetic"
"174"	31	174	2	0	"Genetic"
"175"	63	175	2	0	"Genetic"
"176"	160	176	2	0	"Genetic"
"177"	157	177	1	0	"Genetic"
"178"	36	178	0	0	"Genetic"
"179"	60	179	0	0	"Genetic"
"180"	62	180	0	0	"Genetic"
"181"	162	181	0	0	"Genetic"
