"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	259	0	"Genetic"
"5"	4	5	181	0	"Genetic"
"6"	1	6	168	0	"Genetic"
"7"	2	7	150	0	"Genetic"
"8"	5	8	98	0	"Genetic"
"9"	4	9	97	0	"Genetic"
"10"	1	10	89	0	"Genetic"
"11"	6	11	88	0	"Genetic"
"12"	2	12	74	0	"Genetic"
"13"	7	13	69	0	"Genetic"
