"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	432	0	"Genetic"
"5"	3	5	431	0	"Genetic"
"6"	2	6	429	0	"Genetic"
"7"	1	7	366	0	"Genetic"
"8"	5	8	365	0	"Genetic"
"9"	2	9	362	0	"Genetic"
"10"	3	10	362	0	"Genetic"
"11"	6	11	360	0	"Genetic"
"12"	4	12	357	0	"Genetic"
"13"	7	13	300	12	"Genetic"
"14"	1	14	299	0	"Genetic"
"15"	8	15	298	0	"Genetic"
"16"	3	16	295	0	"Genetic"
"17"	6	17	294	0	"Genetic"
"18"	10	18	294	12	"Genetic"
"19"	2	19	293	0	"Genetic"
"20"	5	20	292	0	"Genetic"
"21"	11	21	291	0	"Genetic"
"22"	12	22	288	0	"Genetic"
"23"	9	23	284	0	"Genetic"
"24"	4	24	282	0	"Genetic"
"25"	7	25	234	0	"Genetic"
"26"	8	26	230	0	"Genetic"
"27"	15	27	229	0	"Genetic"
"28"	3	28	227	0	"Genetic"
"29"	6	29	226	0	"Genetic"
"30"	14	30	226	0	"Genetic"
"31"	17	31	226	0	"Genetic"
"32"	13	32	225	0	"Genetic"
"33"	16	33	225	0	"Genetic"
"34"	18	34	224	0	"Genetic"
"35"	19	35	223	0	"Genetic"
"36"	11	36	222	12	"Genetic"
"37"	21	37	222	0	"Genetic"
"38"	20	38	221	0	"Genetic"
"39"	1	39	220	0	"Genetic"
"40"	22	40	220	0	"Genetic"
"41"	5	41	218	0	"Genetic"
"42"	12	42	218	0	"Genetic"
"43"	2	43	216	42	"Genetic"
"44"	4	44	216	0	"Genetic"
"45"	10	45	216	0	"Genetic"
"46"	24	46	214	0	"Genetic"
"47"	9	47	212	0	"Genetic"
"48"	23	48	203	0	"Genetic"
"49"	25	49	168	0	"Genetic"
"50"	7	50	164	0	"Genetic"
"51"	27	51	160	0	"Genetic"
"52"	3	52	159	0	"Genetic"
"53"	8	53	159	0	"Genetic"
"54"	14	54	159	0	"Genetic"
"55"	15	55	159	0	"Genetic"
"56"	17	56	159	0	"Genetic"
"57"	26	57	159	0	"Genetic"
"58"	32	58	159	0	"Genetic"
"59"	29	59	158	0	"Genetic"
"60"	31	60	158	0	"Genetic"
"61"	19	61	157	0	"Genetic"
"62"	28	62	157	0	"Genetic"
"63"	33	63	157	0	"Genetic"
"64"	16	64	156	0	"Genetic"
"65"	21	65	156	0	"Genetic"
"66"	35	66	154	0	"Genetic"
"67"	1	67	152	0	"Genetic"
"68"	4	68	149	0	"Genetic"
"69"	10	69	149	22	"Genetic"
"70"	22	70	149	0	"Genetic"
"71"	37	71	149	0	"Genetic"
"72"	42	72	149	0	"Genetic"
"73"	46	73	148	0	"Genetic"
"74"	12	74	146	0	"Genetic"
"75"	41	75	146	0	"Genetic"
"76"	44	76	146	0	"Genetic"
"77"	2	77	142	0	"Genetic"
"78"	20	78	140	0	"Genetic"
"79"	24	79	138	0	"Genetic"
"80"	38	80	137	0	"Genetic"
"81"	9	81	136	0	"Genetic"
"82"	23	82	129	0	"Genetic"
"83"	36	83	128	112	"Genetic"
"84"	30	84	126	0	"Genetic"
"85"	47	85	124	0	"Genetic"
"86"	11	86	118	0	"Genetic"
"87"	56	87	93	0	"Genetic"
"88"	18	88	92	12	"Genetic"
"89"	7	89	89	0	"Genetic"
"90"	19	90	88	0	"Genetic"
"91"	33	91	88	0	"Genetic"
"92"	61	92	88	0	"Genetic"
"93"	62	93	88	0	"Genetic"
"94"	17	94	87	0	"Genetic"
"95"	32	95	85	0	"Genetic"
"96"	54	96	85	0	"Genetic"
"97"	30	97	79	0	"Genetic"
"98"	27	98	78	0	"Genetic"
"99"	74	99	75	0	"Genetic"
"100"	58	100	73	0	"Genetic"
"101"	60	101	73	0	"Genetic"
"102"	39	102	71	0	"Genetic"
"103"	51	103	71	0	"Genetic"
"104"	10	104	69	12	"Genetic"
"105"	21	105	69	0	"Genetic"
"106"	37	106	69	0	"Genetic"
"107"	9	107	68	0	"Genetic"
"108"	51	108	68	0	"Genetic"
"109"	64	109	68	0	"Genetic"
"110"	72	110	67	0	"Genetic"
"111"	80	111	67	0	"Genetic"
"112"	46	112	66	0	"Genetic"
"113"	87	113	64	0	"Genetic"
"114"	22	114	63	0	"Genetic"
"115"	49	115	60	0	"Genetic"
"116"	35	116	59	0	"Genetic"
"117"	50	117	57	0	"Genetic"
"118"	20	118	55	0	"Genetic"
"119"	104	119	53	0	"Genetic"
"120"	109	120	50	0	"Genetic"
"121"	3	121	48	0	"Genetic"
"122"	34	122	48	0	"Genetic"
"123"	15	123	46	0	"Genetic"
"124"	70	124	46	0	"Genetic"
"125"	63	125	45	0	"Genetic"
"126"	85	126	45	0	"Genetic"
"127"	16	127	40	0	"Genetic"
"128"	28	128	38	0	"Genetic"
"129"	31	129	38	0	"Genetic"
"130"	38	130	38	0	"Genetic"
"131"	68	131	38	0	"Genetic"
"132"	42	132	37	0	"Genetic"
"133"	44	133	36	0	"Genetic"
"134"	55	134	36	0	"Genetic"
"135"	111	135	36	0	"Genetic"
"136"	22	136	35	0	"Genetic"
"137"	37	137	34	0	"Genetic"
"138"	53	138	34	0	"Genetic"
"139"	60	139	32	0	"Genetic"
"140"	86	140	29	0	"Genetic"
"141"	6	141	28	0	"Genetic"
"142"	49	142	28	0	"Genetic"
"143"	26	143	27	0	"Genetic"
"144"	33	144	27	0	"Genetic"
"145"	78	145	27	0	"Genetic"
"146"	34	146	25	0	"Genetic"
"147"	67	147	25	0	"Genetic"
"148"	116	148	24	0	"Genetic"
"149"	141	149	24	0	"Genetic"
"150"	87	150	23	0	"Genetic"
"151"	4	151	21	0	"Genetic"
"152"	55	152	20	0	"Genetic"
"153"	11	153	19	12	"Genetic"
"154"	8	154	18	0	"Genetic"
"155"	7	155	17	0	"Genetic"
"156"	54	156	17	0	"Genetic"
"157"	59	157	17	0	"Genetic"
"158"	73	158	17	0	"Genetic"
"159"	78	159	17	0	"Genetic"
"160"	91	160	17	0	"Genetic"
"161"	129	161	17	0	"Genetic"
"162"	24	162	16	12	"Genetic"
"163"	53	163	16	0	"Genetic"
"164"	121	164	16	0	"Genetic"
"165"	27	165	15	0	"Genetic"
"166"	92	166	15	0	"Genetic"
"167"	130	167	15	0	"Genetic"
"168"	86	168	14	12	"Genetic"
"169"	1	169	13	0	"Genetic"
"170"	105	170	10	0	"Genetic"
"171"	132	171	10	0	"Genetic"
"172"	63	172	8	0	"Genetic"
"173"	127	173	8	0	"Genetic"
"174"	59	174	7	0	"Genetic"
"175"	81	175	7	0	"Genetic"
"176"	40	176	6	0	"Genetic"
"177"	52	177	6	0	"Genetic"
"178"	165	178	6	0	"Genetic"
"179"	72	179	5	0	"Genetic"
"180"	9	180	4	0	"Genetic"
"181"	77	181	3	0	"Genetic"
"182"	100	182	3	0	"Genetic"
"183"	40	183	2	0	"Genetic"
"184"	46	184	1	0	"Genetic"
"185"	61	185	1	0	"Genetic"
"186"	21	186	0	0	"Genetic"
