"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	427	0	"Genetic"
"5"	2	5	413	0	"Genetic"
"6"	4	6	344	0	"Genetic"
"7"	1	7	342	0	"Genetic"
"8"	2	8	335	0	"Genetic"
"9"	5	9	332	0	"Genetic"
"10"	1	10	273	0	"Genetic"
"11"	7	11	270	0	"Genetic"
"12"	4	12	254	0	"Genetic"
"13"	9	13	253	0	"Genetic"
"14"	6	14	251	0	"Genetic"
"15"	8	15	248	0	"Genetic"
"16"	2	16	246	0	"Genetic"
"17"	5	17	236	0	"Genetic"
"18"	10	18	157	0	"Genetic"
"19"	11	19	146	0	"Genetic"
"20"	12	20	144	0	"Genetic"
"21"	13	21	136	0	"Genetic"
"22"	6	22	125	0	"Genetic"
"23"	1	23	124	0	"Genetic"
"24"	8	24	120	0	"Genetic"
"25"	9	25	118	0	"Genetic"
"26"	4	26	110	0	"Genetic"
"27"	17	27	110	0	"Genetic"
"28"	2	28	107	0	"Genetic"
"29"	15	29	105	0	"Genetic"
"30"	14	30	102	0	"Genetic"
"31"	5	31	98	0	"Genetic"
"32"	18	32	76	0	"Genetic"
"33"	10	33	75	0	"Genetic"
"34"	20	34	72	0	"Genetic"
"35"	11	35	67	0	"Genetic"
"36"	21	36	67	0	"Genetic"
"37"	12	37	66	0	"Genetic"
"38"	19	38	64	0	"Genetic"
"39"	7	39	58	0	"Genetic"
"40"	23	40	45	0	"Genetic"
"41"	1	41	40	0	"Genetic"
"42"	25	42	38	0	"Genetic"
"43"	6	43	36	0	"Genetic"
"44"	13	44	30	0	"Genetic"
"45"	4	45	28	0	"Genetic"
"46"	9	46	27	0	"Genetic"
"47"	27	47	17	0	"Genetic"
"48"	14	48	4	0	"Genetic"
