"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	176	0	"Genetic"
"5"	1	5	148	0	"Genetic"
"6"	2	6	102	0	"Genetic"
"7"	4	7	95	0	"Genetic"
"8"	5	8	72	0	"Genetic"
"9"	1	9	70	0	"Genetic"
"10"	2	10	8	0	"Genetic"
"11"	7	11	7	0	"Genetic"
"12"	4	12	0	0	"Genetic"
"13"	6	13	0	0	"Genetic"
