"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	209	0	"Genetic"
"5"	2	5	166	0	"Genetic"
"6"	1	6	157	0	"Genetic"
"7"	1	7	149	0	"Genetic"
"8"	2	8	148	0	"Genetic"
"9"	1	9	143	0	"Genetic"
"10"	1	10	137	0	"Genetic"
"11"	1	11	113	0	"Genetic"
"12"	1	12	111	0	"Genetic"
"13"	3	13	98	0	"Genetic"
"14"	1	14	81	0	"Genetic"
"15"	2	15	72	0	"Genetic"
"16"	1	16	67	0	"Genetic"
"17"	2	17	60	0	"Genetic"
"18"	17	18	49	0	"Genetic"
"19"	17	19	39	0	"Genetic"
"20"	17	20	39	0	"Genetic"
"21"	17	21	37	0	"Genetic"
"22"	17	22	37	0	"Genetic"
"23"	2	23	35	0	"Genetic"
"24"	3	24	34	0	"Genetic"
"25"	17	25	22	0	"Genetic"
"26"	17	26	21	0	"Genetic"
"27"	1	27	14	0	"Genetic"
"28"	17	28	14	0	"Genetic"
"29"	1	29	10	0	"Genetic"
"30"	17	30	9	0	"Genetic"
"31"	17	31	2	0	"Genetic"
"32"	4	32	1	0	"Genetic"
"33"	17	33	1	0	"Genetic"
"34"	17	34	1	0	"Genetic"
"35"	17	35	1	0	"Genetic"
"36"	29	36	1	0	"Genetic"
"37"	17	37	0	0	"Genetic"
