"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	432	0	"Genetic"
"5"	1	5	369	0	"Genetic"
"6"	4	6	359	0	"Genetic"
"7"	2	7	313	0	"Genetic"
"8"	1	8	283	0	"Genetic"
"9"	5	9	266	0	"Genetic"
"10"	4	10	232	0	"Genetic"
"11"	7	11	225	0	"Genetic"
"12"	6	12	203	0	"Genetic"
"13"	2	13	199	0	"Genetic"
"14"	8	14	194	0	"Genetic"
"15"	1	15	174	0	"Genetic"
"16"	9	16	166	0	"Genetic"
"17"	5	17	165	0	"Genetic"
"18"	4	18	148	0	"Genetic"
"19"	11	19	143	0	"Genetic"
"20"	10	20	140	0	"Genetic"
"21"	7	21	127	0	"Genetic"
"22"	12	22	124	0	"Genetic"
"23"	6	23	116	0	"Genetic"
"24"	2	24	106	0	"Genetic"
"25"	8	25	106	0	"Genetic"
"26"	14	26	106	0	"Genetic"
"27"	13	27	98	0	"Genetic"
"28"	15	28	80	0	"Genetic"
"29"	1	29	78	0	"Genetic"
"30"	16	30	70	0	"Genetic"
"31"	5	31	60	0	"Genetic"
"32"	9	32	58	0	"Genetic"
"33"	17	33	56	0	"Genetic"
"34"	4	34	47	0	"Genetic"
"35"	11	35	34	0	"Genetic"
"36"	19	36	34	0	"Genetic"
"37"	20	37	28	0	"Genetic"
"38"	18	38	27	0	"Genetic"
"39"	6	39	25	0	"Genetic"
"40"	21	40	18	0	"Genetic"
