"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	154	0	"Genetic"
"5"	2	5	147	0	"Genetic"
"6"	4	6	84	0	"Genetic"
"7"	1	7	80	0	"Genetic"
"8"	5	8	64	0	"Genetic"
"9"	2	9	58	0	"Genetic"
"10"	4	10	0	0	"Genetic"
