"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	291	0	"Genetic"
"5"	2	5	199	0	"Genetic"
"6"	1	6	177	0	"Genetic"
"7"	4	7	174	0	"Genetic"
"8"	2	8	115	0	"Genetic"
"9"	5	9	114	0	"Genetic"
"10"	1	10	100	0	"Genetic"
"11"	6	11	99	0	"Genetic"
"12"	7	12	87	0	"Genetic"
"13"	4	13	84	0	"Genetic"
"14"	2	14	18	0	"Genetic"
"15"	8	15	7	0	"Genetic"
"16"	9	16	4	0	"Genetic"
