"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	364	0	"Genetic"
"5"	2	5	360	0	"Genetic"
"6"	3	6	319	0	"Genetic"
"7"	2	7	210	0	"Genetic"
"8"	5	8	183	0	"Genetic"
"9"	3	9	177	0	"Genetic"
"10"	4	10	168	0	"Genetic"
"11"	6	11	163	0	"Genetic"
