"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	3	4	418	0	"Genetic"
"5"	2	5	412	0	"Genetic"
"6"	1	6	411	0	"Genetic"
"7"	3	7	337	0	"Genetic"
"8"	4	8	333	0	"Genetic"
"9"	5	9	333	0	"Genetic"
"10"	2	10	329	0	"Genetic"
"11"	1	11	325	0	"Genetic"
"12"	6	12	318	0	"Genetic"
"13"	8	13	254	0	"Genetic"
"14"	7	14	251	0	"Genetic"
"15"	11	15	250	0	"Genetic"
"16"	5	16	248	0	"Genetic"
"17"	4	17	242	0	"Genetic"
"18"	12	18	237	0	"Genetic"
"19"	3	19	234	0	"Genetic"
"20"	6	20	230	0	"Genetic"
"21"	1	21	227	0	"Genetic"
"22"	10	22	227	0	"Genetic"
"23"	2	23	224	0	"Genetic"
"24"	9	24	223	0	"Genetic"
"25"	13	25	155	0	"Genetic"
"26"	5	26	150	0	"Genetic"
"27"	16	27	150	0	"Genetic"
"28"	8	28	141	0	"Genetic"
"29"	15	29	140	0	"Genetic"
"30"	20	30	137	0	"Genetic"
"31"	23	31	128	0	"Genetic"
"32"	10	32	126	0	"Genetic"
"33"	1	33	124	0	"Genetic"
"34"	2	34	121	0	"Genetic"
"35"	24	35	119	0	"Genetic"
"36"	3	36	118	0	"Genetic"
"37"	21	37	113	0	"Genetic"
"38"	9	38	105	0	"Genetic"
"39"	6	39	89	0	"Genetic"
"40"	18	40	69	0	"Genetic"
"41"	19	41	64	0	"Genetic"
"42"	7	42	63	0	"Genetic"
"43"	25	43	63	0	"Genetic"
"44"	14	44	61	0	"Genetic"
"45"	15	45	58	0	"Genetic"
"46"	16	46	58	0	"Genetic"
"47"	22	47	57	0	"Genetic"
"48"	13	48	56	0	"Genetic"
"49"	4	49	55	0	"Genetic"
"50"	5	50	54	0	"Genetic"
"51"	5	51	53	0	"Genetic"
"52"	17	52	53	0	"Genetic"
"53"	17	53	52	0	"Genetic"
"54"	26	54	52	0	"Genetic"
"55"	26	55	51	0	"Genetic"
"56"	27	56	51	0	"Genetic"
"57"	45	57	51	0	"Genetic"
"58"	10	58	50	0	"Genetic"
"59"	11	59	49	0	"Genetic"
"60"	40	60	48	0	"Genetic"
"61"	44	61	48	0	"Genetic"
"62"	59	62	48	0	"Genetic"
"63"	6	63	47	0	"Genetic"
"64"	7	64	47	0	"Genetic"
"65"	10	65	46	0	"Genetic"
"66"	12	66	46	0	"Genetic"
"67"	29	67	46	0	"Genetic"
"68"	34	68	43	0	"Genetic"
"69"	32	69	42	0	"Genetic"
"70"	32	70	42	0	"Genetic"
"71"	8	71	41	0	"Genetic"
"72"	67	72	41	0	"Genetic"
"73"	4	73	40	0	"Genetic"
"74"	34	74	39	0	"Genetic"
"75"	20	75	37	0	"Genetic"
"76"	35	76	37	0	"Genetic"
"77"	28	77	35	0	"Genetic"
"78"	30	78	35	0	"Genetic"
"79"	30	79	35	0	"Genetic"
"80"	2	80	34	0	"Genetic"
"81"	47	81	34	0	"Genetic"
"82"	31	82	32	0	"Genetic"
"83"	33	83	32	0	"Genetic"
"84"	2	84	31	0	"Genetic"
"85"	3	85	30	0	"Genetic"
"86"	23	86	30	0	"Genetic"
"87"	3	87	29	0	"Genetic"
"88"	12	88	29	0	"Genetic"
"89"	33	89	29	0	"Genetic"
"90"	38	90	29	0	"Genetic"
"91"	41	91	27	0	"Genetic"
"92"	82	92	26	0	"Genetic"
"93"	77	93	24	0	"Genetic"
"94"	21	94	23	0	"Genetic"
"95"	1	95	22	0	"Genetic"
"96"	13	96	21	0	"Genetic"
"97"	24	97	21	0	"Genetic"
"98"	36	98	21	0	"Genetic"
"99"	9	99	20	0	"Genetic"
"100"	35	100	20	0	"Genetic"
"101"	37	101	20	0	"Genetic"
"102"	16	102	16	0	"Genetic"
"103"	6	103	14	0	"Genetic"
"104"	25	104	11	0	"Genetic"
"105"	38	105	11	0	"Genetic"
"106"	39	106	7	0	"Genetic"
