"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	424	0	"Genetic"
"5"	2	5	412	0	"Genetic"
"6"	1	6	338	0	"Genetic"
"7"	5	7	320	0	"Genetic"
"8"	2	8	315	0	"Genetic"
"9"	4	9	308	0	"Genetic"
"10"	6	10	258	0	"Genetic"
"11"	7	11	252	0	"Genetic"
"12"	1	12	239	0	"Genetic"
"13"	5	13	205	0	"Genetic"
"14"	4	14	189	0	"Genetic"
"15"	8	15	187	0	"Genetic"
"16"	2	16	185	0	"Genetic"
"17"	7	17	182	0	"Genetic"
"18"	9	18	179	0	"Genetic"
"19"	11	19	173	0	"Genetic"
"20"	6	20	170	0	"Genetic"
"21"	1	21	169	0	"Genetic"
"22"	10	22	168	0	"Genetic"
"23"	12	23	159	0	"Genetic"
"24"	13	24	129	0	"Genetic"
"25"	5	25	125	0	"Genetic"
"26"	7	26	104	0	"Genetic"
"27"	4	27	98	0	"Genetic"
"28"	14	28	98	0	"Genetic"
"29"	8	29	96	0	"Genetic"
"30"	2	30	94	0	"Genetic"
"31"	17	31	94	0	"Genetic"
"32"	15	32	83	0	"Genetic"
"33"	6	33	78	0	"Genetic"
"34"	16	34	77	0	"Genetic"
"35"	9	35	76	0	"Genetic"
"36"	11	36	74	0	"Genetic"
"37"	18	37	72	0	"Genetic"
"38"	10	38	68	0	"Genetic"
"39"	19	39	67	0	"Genetic"
"40"	1	40	66	0	"Genetic"
"41"	12	41	64	0	"Genetic"
"42"	20	42	63	0	"Genetic"
"43"	23	43	58	0	"Genetic"
"44"	22	44	48	0	"Genetic"
"45"	21	45	44	0	"Genetic"
"46"	5	46	38	0	"Genetic"
"47"	13	47	19	0	"Genetic"
"48"	24	48	8	0	"Genetic"
