"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	399	0	"Genetic"
"5"	1	5	384	0	"Genetic"
"6"	3	6	384	0	"Genetic"
"7"	2	7	290	0	"Genetic"
"8"	3	8	278	0	"Genetic"
"9"	5	9	262	0	"Genetic"
"10"	6	10	256	0	"Genetic"
"11"	1	11	252	0	"Genetic"
"12"	4	12	248	0	"Genetic"
"13"	8	13	140	0	"Genetic"
"14"	7	14	106	0	"Genetic"
"15"	12	15	105	0	"Genetic"
