"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	3	4	394	0	"Genetic"
"5"	3	5	279	0	"Genetic"
"6"	4	6	249	0	"Genetic"
"7"	3	7	192	0	"Genetic"
"8"	6	8	98	0	"Genetic"
"9"	4	9	79	0	"Genetic"
"10"	5	10	67	0	"Genetic"
"11"	9	11	49	0	"Genetic"
"12"	7	12	28	0	"Genetic"
"13"	6	13	20	0	"Genetic"
"14"	7	14	19	0	"Genetic"
"15"	8	15	19	0	"Genetic"
"16"	15	16	17	0	"Genetic"
"17"	6	17	10	0	"Genetic"
