"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	312	0	"Genetic"
"5"	4	5	226	0	"Genetic"
"6"	2	6	199	0	"Genetic"
"7"	1	7	184	0	"Genetic"
"8"	1	8	88	0	"Genetic"
"9"	7	9	88	0	"Genetic"
"10"	3	10	49	0	"Genetic"
"11"	10	11	29	0	"Genetic"
"12"	2	12	28	0	"Genetic"
"13"	6	13	28	0	"Genetic"
"14"	1	14	26	0	"Genetic"
"15"	12	15	24	0	"Genetic"
"16"	1	16	18	0	"Genetic"
"17"	7	17	17	0	"Genetic"
