"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	432	0	"Genetic"
"5"	3	5	432	0	"Genetic"
"6"	1	6	426	0	"Genetic"
"7"	2	7	365	0	"Genetic"
"8"	4	8	365	0	"Genetic"
"9"	3	9	364	0	"Genetic"
"10"	5	10	364	0	"Genetic"
"11"	6	11	354	0	"Genetic"
"12"	1	12	353	0	"Genetic"
"13"	2	13	299	0	"Genetic"
"14"	7	14	298	0	"Genetic"
"15"	5	15	296	0	"Genetic"
"16"	10	16	296	0	"Genetic"
"17"	3	17	294	0	"Genetic"
"18"	4	18	293	0	"Genetic"
"19"	8	19	292	0	"Genetic"
"20"	9	20	292	0	"Genetic"
"21"	11	21	288	0	"Genetic"
"22"	6	22	286	0	"Genetic"
"23"	1	23	284	0	"Genetic"
"24"	12	24	284	0	"Genetic"
"25"	2	25	233	0	"Genetic"
"26"	14	26	231	0	"Genetic"
"27"	13	27	230	0	"Genetic"
"28"	16	28	230	0	"Genetic"
"29"	10	29	229	0	"Genetic"
"30"	5	30	228	0	"Genetic"
"31"	3	31	225	0	"Genetic"
"32"	4	32	225	0	"Genetic"
"33"	8	33	224	0	"Genetic"
"34"	15	34	224	0	"Genetic"
"35"	17	35	223	0	"Genetic"
"36"	11	36	222	0	"Genetic"
"37"	19	37	222	0	"Genetic"
"38"	21	38	222	0	"Genetic"
"39"	18	39	221	0	"Genetic"
"40"	7	40	220	0	"Genetic"
"41"	22	41	220	0	"Genetic"
"42"	20	42	219	0	"Genetic"
"43"	9	43	218	0	"Genetic"
"44"	24	44	216	0	"Genetic"
"45"	12	45	214	0	"Genetic"
"46"	1	46	211	0	"Genetic"
"47"	6	47	208	0	"Genetic"
"48"	23	48	194	0	"Genetic"
"49"	25	49	167	0	"Genetic"
"50"	2	50	164	0	"Genetic"
"51"	13	51	164	0	"Genetic"
"52"	14	52	160	0	"Genetic"
"53"	26	53	159	0	"Genetic"
"54"	5	54	158	0	"Genetic"
"55"	15	55	158	0	"Genetic"
"56"	28	56	158	0	"Genetic"
"57"	4	57	157	0	"Genetic"
"58"	10	58	157	0	"Genetic"
"59"	17	59	157	0	"Genetic"
"60"	29	60	157	0	"Genetic"
"61"	32	61	156	0	"Genetic"
"62"	8	62	155	0	"Genetic"
"63"	30	63	155	0	"Genetic"
"64"	31	64	155	0	"Genetic"
"65"	3	65	154	0	"Genetic"
"66"	19	66	154	0	"Genetic"
"67"	34	67	154	0	"Genetic"
"68"	18	68	153	0	"Genetic"
"69"	21	69	153	0	"Genetic"
"70"	22	70	153	0	"Genetic"
"71"	33	71	153	0	"Genetic"
"72"	37	72	153	0	"Genetic"
"73"	35	73	152	0	"Genetic"
"74"	36	74	152	0	"Genetic"
"75"	16	75	151	0	"Genetic"
"76"	41	76	151	0	"Genetic"
"77"	38	77	150	0	"Genetic"
"78"	43	78	150	0	"Genetic"
"79"	7	79	149	0	"Genetic"
"80"	11	80	149	0	"Genetic"
"81"	24	81	149	0	"Genetic"
"82"	27	82	149	0	"Genetic"
"83"	40	83	149	0	"Genetic"
"84"	42	84	149	0	"Genetic"
"85"	9	85	148	0	"Genetic"
"86"	39	86	147	0	"Genetic"
"87"	44	87	145	0	"Genetic"
"88"	45	88	145	0	"Genetic"
"89"	12	89	144	0	"Genetic"
"90"	20	90	144	0	"Genetic"
"91"	46	91	143	0	"Genetic"
"92"	6	92	141	0	"Genetic"
"93"	1	93	137	0	"Genetic"
"94"	47	94	137	0	"Genetic"
"95"	23	95	128	0	"Genetic"
"96"	48	96	121	0	"Genetic"
"97"	49	97	98	0	"Genetic"
"98"	25	98	97	0	"Genetic"
"99"	51	99	96	0	"Genetic"
"100"	13	100	95	0	"Genetic"
"101"	2	101	94	0	"Genetic"
"102"	50	102	93	0	"Genetic"
"103"	14	103	90	0	"Genetic"
"104"	4	104	89	0	"Genetic"
"105"	26	105	89	0	"Genetic"
"106"	54	106	89	0	"Genetic"
"107"	10	107	88	0	"Genetic"
"108"	52	108	88	0	"Genetic"
"109"	64	109	88	0	"Genetic"
"110"	3	110	87	0	"Genetic"
"111"	17	111	87	0	"Genetic"
"112"	31	112	87	0	"Genetic"
"113"	68	113	87	0	"Genetic"
"114"	5	114	86	0	"Genetic"
"115"	15	115	86	0	"Genetic"
"116"	22	116	86	0	"Genetic"
"117"	28	117	86	0	"Genetic"
"118"	32	118	86	0	"Genetic"
"119"	33	119	86	0	"Genetic"
"120"	61	120	86	0	"Genetic"
"121"	63	121	86	0	"Genetic"
"122"	67	122	86	0	"Genetic"
"123"	21	123	85	0	"Genetic"
"124"	29	124	85	0	"Genetic"
"125"	30	125	85	0	"Genetic"
"126"	57	126	85	0	"Genetic"
"127"	59	127	85	0	"Genetic"
"128"	70	128	85	0	"Genetic"
"129"	71	129	85	0	"Genetic"
"130"	8	130	84	0	"Genetic"
"131"	18	131	84	0	"Genetic"
"132"	19	132	84	0	"Genetic"
"133"	35	133	84	0	"Genetic"
"134"	60	134	84	0	"Genetic"
"135"	16	135	83	0	"Genetic"
"136"	34	136	83	0	"Genetic"
"137"	36	137	83	0	"Genetic"
"138"	37	138	83	0	"Genetic"
"139"	53	139	83	0	"Genetic"
"140"	58	140	83	0	"Genetic"
"141"	65	141	83	0	"Genetic"
"142"	1	142	82	0	"Genetic"
"143"	43	143	82	0	"Genetic"
"144"	73	144	82	0	"Genetic"
"145"	74	145	82	0	"Genetic"
"146"	55	146	81	0	"Genetic"
"147"	72	147	81	0	"Genetic"
"148"	78	148	81	0	"Genetic"
"149"	66	149	80	0	"Genetic"
"150"	88	150	80	0	"Genetic"
"151"	27	151	79	0	"Genetic"
"152"	84	152	79	0	"Genetic"
"153"	88	153	79	0	"Genetic"
"154"	77	154	78	0	"Genetic"
"155"	111	155	78	0	"Genetic"
"156"	24	156	77	0	"Genetic"
"157"	45	157	77	0	"Genetic"
"158"	69	158	77	0	"Genetic"
"159"	75	159	77	0	"Genetic"
"160"	76	160	77	0	"Genetic"
"161"	79	161	77	0	"Genetic"
"162"	82	162	77	0	"Genetic"
"163"	39	163	76	0	"Genetic"
"164"	40	164	76	0	"Genetic"
"165"	66	165	76	0	"Genetic"
"166"	80	166	76	0	"Genetic"
"167"	85	167	76	0	"Genetic"
"168"	90	168	76	0	"Genetic"
"169"	11	169	75	0	"Genetic"
"170"	38	170	75	0	"Genetic"
"171"	42	171	75	0	"Genetic"
"172"	81	172	75	0	"Genetic"
"173"	83	173	75	0	"Genetic"
"174"	89	174	75	0	"Genetic"
"175"	166	175	75	0	"Genetic"
"176"	15	176	74	0	"Genetic"
"177"	47	177	74	0	"Genetic"
"178"	105	178	74	0	"Genetic"
"179"	162	179	74	0	"Genetic"
"180"	46	180	73	0	"Genetic"
"181"	7	181	72	0	"Genetic"
"182"	9	182	72	0	"Genetic"
"183"	12	183	72	0	"Genetic"
"184"	27	184	72	0	"Genetic"
"185"	44	185	72	0	"Genetic"
"186"	54	186	72	0	"Genetic"
"187"	144	187	72	0	"Genetic"
"188"	43	188	71	0	"Genetic"
"189"	86	189	71	0	"Genetic"
"190"	87	190	71	0	"Genetic"
"191"	131	191	70	0	"Genetic"
"192"	190	192	70	0	"Genetic"
"193"	6	193	69	0	"Genetic"
"194"	30	194	69	0	"Genetic"
"195"	76	195	69	0	"Genetic"
"196"	93	196	69	0	"Genetic"
"197"	146	197	69	0	"Genetic"
"198"	172	198	69	0	"Genetic"
"199"	9	199	68	0	"Genetic"
"200"	20	200	68	0	"Genetic"
"201"	65	201	68	0	"Genetic"
"202"	92	202	68	0	"Genetic"
"203"	23	203	67	0	"Genetic"
"204"	90	204	67	0	"Genetic"
"205"	152	205	67	0	"Genetic"
"206"	31	206	66	0	"Genetic"
"207"	62	207	66	0	"Genetic"
"208"	62	208	66	0	"Genetic"
"209"	63	209	66	0	"Genetic"
"210"	94	210	66	0	"Genetic"
"211"	94	211	66	0	"Genetic"
"212"	46	212	65	0	"Genetic"
"213"	10	213	64	0	"Genetic"
"214"	20	214	64	0	"Genetic"
"215"	41	215	64	0	"Genetic"
"216"	41	216	64	0	"Genetic"
"217"	72	217	64	0	"Genetic"
"218"	104	218	64	0	"Genetic"
"219"	14	219	63	0	"Genetic"
"220"	91	220	63	0	"Genetic"
"221"	92	221	63	0	"Genetic"
"222"	79	222	62	0	"Genetic"
"223"	108	223	62	0	"Genetic"
"224"	42	224	61	0	"Genetic"
"225"	56	225	60	0	"Genetic"
"226"	19	226	59	0	"Genetic"
"227"	196	227	59	0	"Genetic"
"228"	225	228	58	0	"Genetic"
"229"	97	229	57	0	"Genetic"
"230"	23	230	56	0	"Genetic"
"231"	86	231	56	0	"Genetic"
"232"	127	232	56	0	"Genetic"
"233"	48	233	55	0	"Genetic"
"234"	95	234	54	0	"Genetic"
"235"	96	235	53	0	"Genetic"
"236"	89	236	52	0	"Genetic"
"237"	113	237	52	0	"Genetic"
"238"	126	238	52	0	"Genetic"
"239"	16	239	49	0	"Genetic"
"240"	120	240	49	0	"Genetic"
"241"	185	241	49	0	"Genetic"
"242"	233	242	49	0	"Genetic"
"243"	234	243	49	0	"Genetic"
"244"	110	244	48	0	"Genetic"
"245"	137	245	47	0	"Genetic"
"246"	235	246	47	0	"Genetic"
"247"	34	247	42	0	"Genetic"
"248"	85	248	41	0	"Genetic"
"249"	109	249	40	0	"Genetic"
"250"	163	250	40	0	"Genetic"
"251"	25	251	39	0	"Genetic"
"252"	13	252	37	0	"Genetic"
"253"	45	253	35	0	"Genetic"
"254"	51	254	30	0	"Genetic"
"255"	154	255	30	0	"Genetic"
"256"	156	256	30	0	"Genetic"
"257"	49	257	29	0	"Genetic"
"258"	98	258	29	0	"Genetic"
"259"	49	259	28	0	"Genetic"
"260"	51	260	28	0	"Genetic"
"261"	101	261	28	0	"Genetic"
