"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	380	0	"Genetic"
"5"	1	5	348	0	"Genetic"
"6"	3	6	325	0	"Genetic"
"7"	4	7	271	0	"Genetic"
"8"	2	8	267	0	"Genetic"
"9"	1	9	185	0	"Genetic"
"10"	3	10	164	0	"Genetic"
