"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	432	0	"Genetic"
"5"	2	5	428	0	"Genetic"
"6"	4	6	362	0	"Genetic"
"7"	1	7	360	0	"Genetic"
"8"	2	8	359	0	"Genetic"
"9"	5	9	358	0	"Genetic"
"10"	4	10	296	0	"Genetic"
"11"	8	11	293	0	"Genetic"
"12"	2	12	288	0	"Genetic"
"13"	6	13	288	102	"Genetic"
"14"	7	14	288	52	"Genetic"
"15"	1	15	287	0	"Genetic"
"16"	5	16	286	0	"Genetic"
"17"	9	17	278	0	"Genetic"
"18"	10	18	224	0	"Genetic"
"19"	4	19	222	0	"Genetic"
"20"	13	20	220	92	"Genetic"
"21"	15	21	217	0	"Genetic"
"22"	2	22	216	0	"Genetic"
"23"	11	23	212	0	"Genetic"
"24"	16	24	211	0	"Genetic"
"25"	6	25	210	0	"Genetic"
"26"	7	26	210	0	"Genetic"
"27"	12	27	209	0	"Genetic"
"28"	17	28	207	0	"Genetic"
"29"	1	29	206	0	"Genetic"
"30"	8	30	206	22	"Genetic"
"31"	9	31	206	0	"Genetic"
"32"	14	32	206	92	"Genetic"
"33"	5	33	197	0	"Genetic"
"34"	10	34	158	0	"Genetic"
"35"	18	35	154	2	"Genetic"
"36"	19	36	154	0	"Genetic"
"37"	4	37	150	12	"Genetic"
"38"	22	38	148	0	"Genetic"
"39"	2	39	147	0	"Genetic"
"40"	15	40	145	0	"Genetic"
"41"	21	41	143	0	"Genetic"
"42"	24	42	138	0	"Genetic"
"43"	25	43	138	0	"Genetic"
"44"	6	44	137	0	"Genetic"
"45"	16	45	137	0	"Genetic"
"46"	1	46	136	0	"Genetic"
"47"	13	47	136	92	"Genetic"
"48"	28	48	136	0	"Genetic"
"49"	9	49	135	0	"Genetic"
"50"	17	50	135	0	"Genetic"
"51"	31	51	135	0	"Genetic"
"52"	14	52	133	32	"Genetic"
"53"	27	53	133	0	"Genetic"
"54"	26	54	132	0	"Genetic"
"55"	8	55	131	0	"Genetic"
"56"	20	56	131	52	"Genetic"
"57"	5	57	129	0	"Genetic"
"58"	23	58	127	0	"Genetic"
"59"	33	59	127	0	"Genetic"
"60"	7	60	126	0	"Genetic"
"61"	11	61	124	0	"Genetic"
"62"	12	62	120	0	"Genetic"
"63"	32	63	120	12	"Genetic"
"64"	29	64	118	0	"Genetic"
"65"	30	65	98	0	"Genetic"
"66"	18	66	84	0	"Genetic"
"67"	36	67	84	0	"Genetic"
"68"	34	68	78	0	"Genetic"
"69"	15	69	77	0	"Genetic"
"70"	41	70	77	0	"Genetic"
"71"	40	71	76	0	"Genetic"
"72"	37	72	75	0	"Genetic"
"73"	35	73	72	0	"Genetic"
"74"	1	74	67	0	"Genetic"
"75"	17	75	67	0	"Genetic"
"76"	38	76	67	0	"Genetic"
"77"	50	77	67	0	"Genetic"
"78"	10	78	66	0	"Genetic"
"79"	22	79	66	0	"Genetic"
"80"	24	80	66	0	"Genetic"
"81"	42	81	66	0	"Genetic"
"82"	45	82	66	0	"Genetic"
"83"	39	83	65	0	"Genetic"
"84"	53	84	65	0	"Genetic"
"85"	2	85	64	0	"Genetic"
"86"	4	86	64	0	"Genetic"
"87"	21	87	63	0	"Genetic"
"88"	28	88	63	0	"Genetic"
"89"	43	89	62	0	"Genetic"
"90"	11	90	57	0	"Genetic"
"91"	27	91	56	0	"Genetic"
"92"	33	92	56	0	"Genetic"
"93"	60	93	56	0	"Genetic"
"94"	5	94	55	0	"Genetic"
"95"	7	95	55	0	"Genetic"
"96"	23	96	55	0	"Genetic"
"97"	59	97	55	0	"Genetic"
"98"	61	98	55	0	"Genetic"
"99"	6	99	54	0	"Genetic"
"100"	25	100	54	0	"Genetic"
"101"	51	101	54	0	"Genetic"
"102"	49	102	53	0	"Genetic"
"103"	58	103	52	0	"Genetic"
"104"	31	104	51	0	"Genetic"
"105"	54	105	50	0	"Genetic"
"106"	44	106	49	0	"Genetic"
"107"	55	107	48	0	"Genetic"
"108"	9	108	47	0	"Genetic"
"109"	57	109	44	0	"Genetic"
"110"	62	110	43	0	"Genetic"
"111"	64	111	43	0	"Genetic"
"112"	46	112	39	0	"Genetic"
"113"	8	113	38	0	"Genetic"
"114"	12	114	38	0	"Genetic"
"115"	26	115	34	0	"Genetic"
"116"	48	116	34	0	"Genetic"
"117"	16	117	24	0	"Genetic"
"118"	66	118	6	0	"Genetic"
"119"	65	119	4	0	"Genetic"
"120"	18	120	1	0	"Genetic"
"121"	36	121	1	0	"Genetic"
