"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	207	0	"Genetic"
"5"	1	5	176	0	"Genetic"
"6"	2	6	134	0	"Genetic"
"7"	4	7	126	0	"Genetic"
"8"	1	8	96	0	"Genetic"
"9"	5	9	86	0	"Genetic"
"10"	2	10	48	0	"Genetic"
"11"	6	11	36	0	"Genetic"
"12"	4	12	27	0	"Genetic"
"13"	7	13	10	0	"Genetic"
