"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	192	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	423	0	"Genetic"
"5"	1	5	421	0	"Genetic"
"6"	1	6	349	0	"Genetic"
"7"	5	7	348	0	"Genetic"
"8"	2	8	347	22	"Genetic"
"9"	4	9	341	0	"Genetic"
"10"	5	10	276	0	"Genetic"
"11"	1	11	275	0	"Genetic"
"12"	7	12	274	0	"Genetic"
"13"	8	13	274	12	"Genetic"
"14"	2	14	271	242	"Genetic"
"15"	6	15	270	0	"Genetic"
"16"	4	16	266	0	"Genetic"
"17"	9	17	265	0	"Genetic"
"18"	10	18	208	0	"Genetic"
"19"	1	19	207	0	"Genetic"
"20"	12	20	206	0	"Genetic"
"21"	11	21	205	0	"Genetic"
"22"	6	22	204	0	"Genetic"
"23"	7	23	202	0	"Genetic"
"24"	13	24	201	92	"Genetic"
"25"	5	25	199	0	"Genetic"
"26"	4	26	195	12	"Genetic"
"27"	15	27	194	0	"Genetic"
"28"	16	28	194	72	"Genetic"
"29"	17	29	189	0	"Genetic"
"30"	9	30	180	52	"Genetic"
"31"	12	31	137	0	"Genetic"
"32"	6	32	136	0	"Genetic"
"33"	22	33	136	0	"Genetic"
"34"	23	34	136	0	"Genetic"
"35"	10	35	135	0	"Genetic"
"36"	18	36	134	0	"Genetic"
"37"	21	37	134	0	"Genetic"
"38"	20	38	133	0	"Genetic"
"39"	1	39	129	0	"Genetic"
"40"	11	40	129	0	"Genetic"
"41"	15	41	127	0	"Genetic"
"42"	4	42	126	0	"Genetic"
"43"	26	43	125	0	"Genetic"
"44"	29	44	120	0	"Genetic"
"45"	5	45	118	0	"Genetic"
"46"	16	46	114	12	"Genetic"
"47"	28	47	110	52	"Genetic"
"48"	27	48	109	0	"Genetic"
"49"	19	49	102	0	"Genetic"
"50"	30	50	97	0	"Genetic"
"51"	13	51	96	72	"Genetic"
"52"	7	52	94	0	"Genetic"
"53"	17	53	88	0	"Genetic"
"54"	25	54	79	0	"Genetic"
"55"	9	55	74	0	"Genetic"
"56"	34	56	67	0	"Genetic"
"57"	38	57	67	0	"Genetic"
"58"	12	58	66	0	"Genetic"
"59"	20	59	66	0	"Genetic"
"60"	31	60	66	0	"Genetic"
"61"	35	61	66	0	"Genetic"
"62"	22	62	64	0	"Genetic"
"63"	37	63	64	0	"Genetic"
"64"	10	64	63	0	"Genetic"
"65"	21	65	62	0	"Genetic"
"66"	33	66	60	0	"Genetic"
"67"	23	67	58	0	"Genetic"
"68"	36	68	56	0	"Genetic"
"69"	18	69	55	0	"Genetic"
"70"	4	70	54	0	"Genetic"
"71"	42	71	54	0	"Genetic"
"72"	15	72	51	0	"Genetic"
"73"	40	73	51	0	"Genetic"
"74"	39	74	48	0	"Genetic"
"75"	43	75	46	0	"Genetic"
"76"	6	76	41	0	"Genetic"
"77"	45	77	41	0	"Genetic"
"78"	1	78	34	0	"Genetic"
"79"	26	79	31	22	"Genetic"
"80"	48	80	31	0	"Genetic"
"81"	27	81	26	0	"Genetic"
"82"	46	82	25	0	"Genetic"
"83"	5	83	24	0	"Genetic"
"84"	7	84	18	0	"Genetic"
"85"	52	85	17	0	"Genetic"
"86"	19	86	11	0	"Genetic"
"87"	29	87	11	0	"Genetic"
"88"	50	88	8	0	"Genetic"
