"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	173	0	"Genetic"
"5"	2	5	157	0	"Genetic"
"6"	1	6	98	0	"Genetic"
"7"	4	7	98	0	"Genetic"
"8"	5	8	79	0	"Genetic"
"9"	2	9	78	0	"Genetic"
"10"	1	10	6	0	"Genetic"
"11"	4	11	5	0	"Genetic"
