"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	175	0	"Genetic"
"5"	1	5	136	0	"Genetic"
"6"	2	6	102	0	"Genetic"
"7"	4	7	100	0	"Genetic"
"8"	1	8	67	0	"Genetic"
"9"	5	9	54	0	"Genetic"
"10"	6	10	26	0	"Genetic"
"11"	2	11	18	0	"Genetic"
"12"	7	12	14	0	"Genetic"
"13"	4	13	4	0	"Genetic"
