"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	424	0	"Genetic"
"5"	3	5	421	0	"Genetic"
"6"	2	6	400	52	"Genetic"
"7"	1	7	353	0	"Genetic"
"8"	4	8	349	0	"Genetic"
"9"	5	9	346	32	"Genetic"
"10"	3	10	343	0	"Genetic"
"11"	6	11	321	162	"Genetic"
"12"	2	12	305	0	"Genetic"
"13"	4	13	281	62	"Genetic"
"14"	1	14	276	0	"Genetic"
"15"	8	15	272	22	"Genetic"
"16"	7	16	270	0	"Genetic"
"17"	9	17	270	92	"Genetic"
"18"	5	18	268	0	"Genetic"
"19"	10	19	266	0	"Genetic"
"20"	3	20	253	0	"Genetic"
"21"	6	21	241	52	"Genetic"
"22"	11	22	237	22	"Genetic"
"23"	12	23	237	0	"Genetic"
"24"	2	24	231	0	"Genetic"
"25"	4	25	213	0	"Genetic"
"26"	13	26	211	162	"Genetic"
"27"	1	27	208	0	"Genetic"
"28"	15	28	206	0	"Genetic"
"29"	16	29	204	0	"Genetic"
"30"	17	30	204	122	"Genetic"
"31"	9	31	202	0	"Genetic"
"32"	14	32	202	0	"Genetic"
"33"	7	33	200	0	"Genetic"
"34"	19	34	200	0	"Genetic"
"35"	5	35	198	0	"Genetic"
"36"	18	36	198	0	"Genetic"
"37"	8	37	194	0	"Genetic"
"38"	10	38	194	0	"Genetic"
"39"	3	39	185	0	"Genetic"
"40"	20	40	183	0	"Genetic"
"41"	12	41	170	0	"Genetic"
"42"	22	42	169	0	"Genetic"
"43"	2	43	162	0	"Genetic"
"44"	21	44	162	72	"Genetic"
"45"	23	45	160	0	"Genetic"
"46"	24	46	153	0	"Genetic"
"47"	25	47	143	0	"Genetic"
"48"	1	48	138	0	"Genetic"
"49"	27	49	138	0	"Genetic"
"50"	15	50	136	32	"Genetic"
"51"	35	51	132	0	"Genetic"
"52"	36	52	132	0	"Genetic"
"53"	7	53	131	0	"Genetic"
"54"	14	54	131	0	"Genetic"
"55"	13	55	130	72	"Genetic"
"56"	17	56	130	12	"Genetic"
"57"	32	57	130	0	"Genetic"
"58"	33	58	129	0	"Genetic"
"59"	9	59	127	12	"Genetic"
"60"	10	60	127	0	"Genetic"
"61"	19	61	127	0	"Genetic"
"62"	37	62	126	0	"Genetic"
"63"	38	63	122	0	"Genetic"
"64"	8	64	120	0	"Genetic"
"65"	5	65	119	0	"Genetic"
"66"	18	66	119	0	"Genetic"
"67"	39	67	119	0	"Genetic"
"68"	16	68	118	22	"Genetic"
"69"	3	69	116	0	"Genetic"
"70"	6	70	110	52	"Genetic"
"71"	31	71	110	0	"Genetic"
"72"	40	72	109	0	"Genetic"
"73"	34	73	107	0	"Genetic"
"74"	12	74	100	0	"Genetic"
"75"	4	75	98	0	"Genetic"
"76"	43	76	95	0	"Genetic"
"77"	41	77	88	0	"Genetic"
"78"	23	78	86	0	"Genetic"
"79"	20	79	84	0	"Genetic"
"80"	29	80	78	0	"Genetic"
"81"	2	81	77	0	"Genetic"
"82"	48	82	72	0	"Genetic"
"83"	6	83	69	32	"Genetic"
"84"	49	84	68	0	"Genetic"
"85"	15	85	67	52	"Genetic"
"86"	22	86	66	12	"Genetic"
"87"	1	87	65	0	"Genetic"
"88"	36	88	64	0	"Genetic"
"89"	22	89	63	0	"Genetic"
"90"	16	90	61	0	"Genetic"
"91"	27	91	61	0	"Genetic"
"92"	32	92	59	0	"Genetic"
"93"	10	93	58	0	"Genetic"
"94"	35	94	58	0	"Genetic"
"95"	42	95	58	0	"Genetic"
"96"	50	96	58	52	"Genetic"
"97"	51	97	58	0	"Genetic"
"98"	54	98	58	0	"Genetic"
"99"	60	99	58	0	"Genetic"
"100"	9	100	57	32	"Genetic"
"101"	25	101	57	0	"Genetic"
"102"	37	102	57	0	"Genetic"
"103"	46	103	57	0	"Genetic"
"104"	19	104	56	0	"Genetic"
"105"	56	105	56	42	"Genetic"
"106"	62	106	55	0	"Genetic"
"107"	28	107	54	0	"Genetic"
"108"	38	108	54	0	"Genetic"
"109"	52	109	54	0	"Genetic"
"110"	24	110	53	0	"Genetic"
"111"	38	111	51	0	"Genetic"
"112"	63	112	51	0	"Genetic"
"113"	95	113	51	22	"Genetic"
"114"	7	114	50	0	"Genetic"
"115"	16	115	50	0	"Genetic"
"116"	3	116	49	0	"Genetic"
"117"	9	117	49	0	"Genetic"
"118"	67	118	48	0	"Genetic"
"119"	73	119	48	0	"Genetic"
"120"	114	120	48	0	"Genetic"
"121"	59	121	47	0	"Genetic"
"122"	64	122	47	0	"Genetic"
"123"	66	123	47	0	"Genetic"
"124"	8	124	46	0	"Genetic"
"125"	52	125	45	0	"Genetic"
"126"	53	126	45	0	"Genetic"
"127"	5	127	42	0	"Genetic"
"128"	47	128	42	0	"Genetic"
"129"	33	129	40	0	"Genetic"
"130"	59	130	40	12	"Genetic"
"131"	34	131	39	0	"Genetic"
"132"	40	132	39	0	"Genetic"
"133"	57	133	39	0	"Genetic"
"134"	31	134	38	0	"Genetic"
"135"	43	135	38	0	"Genetic"
"136"	71	136	36	0	"Genetic"
"137"	24	137	35	0	"Genetic"
"138"	72	138	35	0	"Genetic"
"139"	93	139	35	0	"Genetic"
"140"	103	140	35	0	"Genetic"
"141"	69	141	34	0	"Genetic"
"142"	88	142	34	0	"Genetic"
"143"	104	143	34	0	"Genetic"
"144"	68	144	33	22	"Genetic"
"145"	71	145	30	0	"Genetic"
"146"	45	146	29	0	"Genetic"
"147"	53	147	29	0	"Genetic"
"148"	61	148	29	0	"Genetic"
"149"	12	149	28	0	"Genetic"
"150"	18	150	28	0	"Genetic"
"151"	47	151	28	0	"Genetic"
"152"	75	152	28	0	"Genetic"
"153"	99	153	28	0	"Genetic"
"154"	80	154	27	0	"Genetic"
"155"	134	155	27	0	"Genetic"
"156"	12	156	26	0	"Genetic"
"157"	61	157	26	0	"Genetic"
"158"	4	158	25	0	"Genetic"
"159"	76	159	25	0	"Genetic"
"160"	56	160	24	12	"Genetic"
"161"	131	161	24	0	"Genetic"
"162"	146	162	24	0	"Genetic"
"163"	65	163	23	0	"Genetic"
"164"	74	164	21	0	"Genetic"
"165"	75	165	21	0	"Genetic"
"166"	63	166	19	0	"Genetic"
"167"	73	167	18	0	"Genetic"
"168"	74	168	18	0	"Genetic"
"169"	158	169	18	0	"Genetic"
"170"	78	170	16	0	"Genetic"
"171"	135	171	14	0	"Genetic"
"172"	41	172	13	0	"Genetic"
"173"	76	173	13	0	"Genetic"
"174"	79	174	13	0	"Genetic"
"175"	77	175	12	0	"Genetic"
"176"	29	176	11	0	"Genetic"
"177"	18	177	10	0	"Genetic"
"178"	5	178	9	0	"Genetic"
"179"	172	179	9	0	"Genetic"
"180"	81	180	8	0	"Genetic"
"181"	27	181	7	0	"Genetic"
"182"	25	182	5	0	"Genetic"
"183"	129	183	4	0	"Genetic"
"184"	39	184	3	0	"Genetic"
"185"	78	185	3	0	"Genetic"
"186"	82	186	3	0	"Genetic"
"187"	82	187	3	0	"Genetic"
"188"	49	188	2	0	"Genetic"
"189"	58	189	2	0	"Genetic"
"190"	84	190	2	0	"Genetic"
"191"	2	191	1	0	"Genetic"
"192"	51	192	1	0	"Genetic"
"193"	176	193	0	0	"Genetic"
