"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	381	0	"Genetic"
"5"	3	5	345	0	"Genetic"
"6"	2	6	329	0	"Genetic"
"7"	1	7	246	0	"Genetic"
"8"	3	8	246	0	"Genetic"
"9"	5	9	206	0	"Genetic"
"10"	4	10	62	0	"Genetic"
