"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	412	0	"Genetic"
"5"	2	5	404	0	"Genetic"
"6"	1	6	331	0	"Genetic"
"7"	2	7	313	0	"Genetic"
"8"	4	8	305	0	"Genetic"
"9"	5	9	299	0	"Genetic"
"10"	1	10	248	0	"Genetic"
