"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	381	0	"Genetic"
"5"	3	5	369	0	"Genetic"
"6"	1	6	362	0	"Genetic"
"7"	4	7	287	0	"Genetic"
"8"	2	8	262	0	"Genetic"
"9"	1	9	258	0	"Genetic"
"10"	5	10	253	0	"Genetic"
"11"	6	11	251	0	"Genetic"
"12"	3	12	245	0	"Genetic"
"13"	7	13	178	0	"Genetic"
"14"	5	14	123	0	"Genetic"
"15"	8	15	88	0	"Genetic"
