"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	162	0	"Genetic"
"5"	2	5	119	0	"Genetic"
"6"	4	6	96	0	"Genetic"
"7"	1	7	92	0	"Genetic"
"8"	5	8	37	0	"Genetic"
"9"	2	9	27	0	"Genetic"
"10"	4	10	6	0	"Genetic"
"11"	6	11	4	0	"Genetic"
"12"	1	12	0	0	"Genetic"
